term,category,weight
-_-,NEG_E,0.0735788893
loser,NEG_E,0.0446825417
nerves,NEG_E,0.0480002165
right,NEG_E,-0.0306250109
@name_removed : so,NEG_E,0.0403446025
people,NEG_E,-0.0162501105
fucking,NEG_E,0.1708090349
home and,NEG_E,0.0787292653
to keep my,NEG_E,0.0489963927
remember when,NEG_E,0.0443233762
came out,NEG_E,0.0352829124
... this,NEG_E,0.0547011497
need something,NEG_E,0.1034185218
home,NEG_E,0.0645947398
not to,NEG_E,-0.014673468
use to,NEG_E,0.050608555
.. you,NEG_E,0.0560680595
some thing,NEG_E,-0.0169028929
mood,NEG_E,0.1560945677
wtf ?,NEG_E,0.0398502439
get on,NEG_E,0.0775243095
http://,NEG_E,-0.0978580231
/,NEG_E,-0.0803133248
just can't,NEG_E,0.0731419227
! :),NEG_E,0.0217151038
a different,NEG_E,0.0532286122
@name_removed,NEG_E,-0.1408844776
for real,NEG_E,0.0471456837
go home,NEG_E,0.100009444
something to do,NEG_E,0.1031850182
my phone,NEG_E,0.0396268564
waiting for,NEG_E,0.0312230626
taking a,NEG_E,0.0310375683
nails,NEG_E,0.039644404
instead of,NEG_E,0.0675294099
bt,NEG_E,0.0625336855
broken,NEG_E,0.0484451644
hit me up,NEG_E,0.0523836557
friday night,NEG_E,0.0583298964
:-(,NEG_E,0.0395118849
like i,NEG_E,-0.0307435006
oh,NEG_E,0.0644035988
of,NEG_E,-0.0334056043
. im,NEG_E,0.0406265391
what to,NEG_E,0.1060865357
should i,NEG_E,0.039909618
swear,NEG_E,0.0298097835
i'm not,NEG_E,-0.064919498
it doesn't,NEG_E,0.0646156358
i am,NEG_E,-0.0326168215
wanna,NEG_E,0.1073432667
its going,NEG_E,0.074037656
. ugh,NEG_E,0.0294100598
me from,NEG_E,0.0466932766
just wanna,NEG_E,0.1015372452
down,NEG_E,0.0126976492
nothing,NEG_E,0.0984845671
feeling good,NEG_E,0.0196074725
http:// web_address_removed,NEG_E,-0.0443903448
do !,NEG_E,0.0365111409
not my,NEG_E,0.0498218782
my day,NEG_E,0.0527586213
..,NEG_E,0.0643479952
the truth,NEG_E,0.0453028702
do for,NEG_E,0.1048379463
times we,NEG_E,0.0357304545
i can be,NEG_E,0.0326090323
long,NEG_E,0.0288665121
why,NEG_E,0.0150479957
lonely,NEG_E,0.051203464
@name_removed : that,NEG_E,0.0473638801
to mess,NEG_E,0.0262386631
away in,NEG_E,0.0392626142
wat,NEG_E,0.0921442103
happy,NEG_E,-0.1522958765
i've,NEG_E,0.0821072981
a bunch of,NEG_E,0.0265172693
but,NEG_E,-0.06449171
jus,NEG_E,0.092100269
here at,NEG_E,0.0292454636
at all .,NEG_E,0.022420418
tired and,NEG_E,0.0623564577
... http://,NEG_E,-0.0123079484
inside,NEG_E,0.0123362986
up,NEG_E,0.0214805489
it aint,NEG_E,0.0688678856
today was,NEG_E,0.0292969024
delete,NEG_E,0.0403629847
no i,NEG_E,0.0401211964
sometimes,NEG_E,0.0499447327
tell me,NEG_E,0.0736238099
so glad,NEG_E,0.0264723026
exhausted,NEG_E,0.1257814146
am,NEG_E,-0.0381595381
to do !,NEG_E,0.0312889687
and i'm,NEG_E,0.0264396578
just want to,NEG_E,0.0329810584
annoying,NEG_E,0.0768258817
check,NEG_E,-0.0524155627
shit,NEG_E,0.1177496393
: so,NEG_E,0.0403446025
i need,NEG_E,0.0708275929
no,NEG_E,0.0594342204
bored,NEG_E,0.8401683729
work today,NEG_E,0.0465623409
when,NEG_E,-0.0328090272
reality,NEG_E,0.0421281036
reason why,NEG_E,0.0187594855
it does,NEG_E,0.0432391679
nap,NEG_E,0.080713361
bed .,NEG_E,-0.0103793245
sick,NEG_E,0.1442439113
think i'm,NEG_E,0.0757305567
out of,NEG_E,0.0146127832
you,NEG_E,-0.0779333396
poor,NEG_E,0.0464951591
is he,NEG_E,0.0161320105
sick of,NEG_E,0.0469140156
makes me,NEG_E,0.032034701
so i'm,NEG_E,0.0301840365
kinda,NEG_E,0.0471496076
hurt,NEG_E,0.0260852727
. â€,NEG_E,0.0612068796
longer,NEG_E,0.0101282494
at work .,NEG_E,0.0200224813
help me,NEG_E,0.0428223212
dey,NEG_E,0.0454635244
i dont,NEG_E,0.0229430062
time,NEG_E,-0.0190149818
push,NEG_E,0.0589392467
. i just,NEG_E,0.0649786381
baby ! !,NEG_A,0.0328631386
:/,NEG_A,0.2113738855
:(,NEG_A,0.2475999626
:),NEG_A,-0.1320522918
to throw,NEG_A,0.0357701833
to have,NEG_A,-0.0108214796
said she,NEG_A,0.0333165372
when it,NEG_A,0.0163117701
to give,NEG_A,0.0174531489
sleep,NEG_A,0.0461070363
and i,NEG_A,-0.0351144594
follow,NEG_A,-0.0647256504
hate,NEG_A,0.0891290183
. when you,NEG_A,-0.0191048033
hmmm,NEG_A,0.0287818761
certainly,NEG_A,0.0770103317
"time ,",NEG_A,0.021057524
oh god,NEG_A,0.0306606879
of it,NEG_A,0.0548085047
", only",NEG_A,0.0490616966
let you,NEG_A,0.0339245261
under,NEG_A,0.0367513486
sorry,NEG_A,0.0284923007
... but,NEG_A,0.025752682
@,NEG_A,-0.0397180735
why i,NEG_A,0.0259858266
time .,NEG_A,0.060887521
worse,NEG_A,0.0392074112
sitting,NEG_A,0.0441209193
:d,NEG_A,-0.0927429003
"your name ,",NEG_A,0.0177811114
that i can,NEG_A,0.0336391328
just want,NEG_A,0.0129097024
facebook,NEG_A,0.0592147704
screaming,NEG_A,0.0465871157
fuck it,NEG_A,0.0286027625
_avg3gramsPerMsg,NEG_A,0.0551422989
i can't,NEG_A,0.1260541558
school,NEG_A,0.0677682218
me ...,NEG_A,0.0743739375
one thing,NEG_A,0.0281829314
this ! !,NEG_A,0.0724896889
laying,NEG_A,0.0125032624
am so,NEG_A,0.0328015017
haven't been,NEG_A,0.0391785282
please pray,NEG_A,0.0271370022
"right now ,",NEG_A,0.0554617456
tired of,NEG_A,0.1558430576
a change,NEG_A,0.0188210289
you is,NEG_A,0.0661918535
works in,NEG_A,0.0138770809
talked,NEG_A,-0.0209657615
ten,NEG_A,0.0226974384
tired,NEG_A,0.2165665713
sigh,NEG_A,0.0650279525
people and,NEG_A,0.0202178566
day i,NEG_A,0.0416207889
past,NEG_A,-0.0331328312
everything .,NEG_A,0.062598701
/ 3,NEG_A,0.0595589713
after all,NEG_A,0.0929380631
ask me,NEG_A,0.0245113964
don't see,NEG_A,0.0205045786
even,NEG_A,-0.0162866113
web_address_removed,NEG_A,-0.0630843969
what,NEG_A,-0.0152996907
decisions,NEG_A,0.0226331884
did it,NEG_A,0.0397835761
oh well,NEG_A,0.0503568314
not been,NEG_A,0.0519271455
really bad,NEG_A,0.0194200287
it ...,NEG_A,0.0424459627
new,NEG_A,-0.0800711324
care about,NEG_A,0.0361738412
i know,NEG_A,-0.0447421216
moment when your,NEG_A,0.0468091837
to walk,NEG_A,0.0431873234
i dnt,NEG_A,0.061381948
my life,NEG_A,0.0692513703
and it,NEG_A,0.0267490046
on facebook .,NEG_A,0.0445880301
never,NEG_A,0.0175865524
and i can't,NEG_A,0.0571989114
french,NEG_A,0.0447413704
did i,NEG_A,0.0390367138
hours,NEG_A,0.0311168091
packing,NEG_A,0.0213043603
alone,NEG_A,0.1401744554
my mind .,NEG_A,0.0106954871
[,NEG_A,-0.0738865584
and im,NEG_A,0.0740148522
that moment when,NEG_A,0.0965581135
to ...,NEG_A,0.0300370648
great,NEG_A,-0.1329576407
when i,NEG_A,-0.0665945218
my,NEG_A,-0.0383612836
alone .,NEG_A,0.0434401857
life !,NEG_A,0.0362336335
this was,NEG_A,0.0435067298
. i need,NEG_A,0.038636628
gave me,NEG_A,-0.0162093689
i'm,NEG_A,0.0629298421
the hardest,NEG_A,0.0265702951
changes,NEG_A,0.0472769269
i hate the,NEG_A,0.0161157622
the heart .,NEG_A,0.0107166057
via,NEG_A,0.0106369439
love,NEG_A,-0.1425111774
would have,NEG_A,0.057104101
me ....,NEG_A,0.0331110187
of me,NEG_A,0.0206365671
feelings,NEG_A,0.0305381813
brought,NEG_A,0.0337754179
does not,NEG_A,0.0358984005
. do it,NEG_A,0.0557727924
just a,NEG_A,0.0641386459
now im,NEG_A,0.0421823441
total,NEG_A,0.0634697076
wish i,NEG_A,0.0977408013
i been,NEG_A,0.0430563642
not in,NEG_A,0.0462865014
would,NEG_A,-0.0467194034
prove,NEG_A,0.0456715183
angry,NEG_A,0.0711999217
the answer,NEG_A,0.020954429
negative,NEG_A,0.0276928982
it for,NEG_A,0.0379070592
dnt,NEG_A,0.1451648417
try and,NEG_A,0.0346697723
@name_removed she,NEG_A,0.0543207118
at work,NEG_A,0.0944296857
glass of,NEG_A,0.0363765594
today,NEG_A,0.0239752703
sort,NEG_A,0.0475526781
tryna,NEG_A,0.0316196815
to write,NEG_A,0.0340418344
but it,NEG_A,0.0292833441
was just a,NEG_A,0.0485273862
all the time,NEG_A,0.0527056508
confused,NEG_A,0.0426882112
sore,NEG_A,0.0388686593
< /,NEG_A,0.0495008455
broke,NEG_A,0.0696768968
hate when,NEG_A,0.0123102138
year in,NEG_A,0.0514033225
i swear,NEG_A,0.0733976433
me,NEG_A,0.0697681551
how much,NEG_A,0.0126052745
anything,NEG_A,0.0258517243
hour,NEG_A,0.0953747058
this,NEG_A,0.0660966359
pretend,NEG_A,0.0405907064
sucks,NEG_A,0.1699924367
get out,NEG_A,0.0183738324
hardest,NEG_A,0.0265702951
at you,NEG_A,0.0157242498
can,NEG_A,-0.0239447446
help in,NEG_A,0.0483876635
i don't see,NEG_A,0.020156745
over me,NEG_A,0.036173762
didnt,NEG_A,0.0826976853
control,NEG_A,0.0441486673
wana,NEG_A,0.0252898467
it's not,NEG_A,-0.0234079178
give,NEG_A,-0.0159746984
